timestamp,adjusted_close,volume,open,high,low,close
2020-01-26,201.672727241079,3191340,200.783577747191,201.798135242445,199.572779000513,201.672727241079
2020-01-27,199.283071111339,9343311,201.578555772943,202.136383976775,197.362996339738,199.283071111339
2020-01-28,199.577629730987,1542406,198.413926704771,201.128575909424,194.807439813777,199.577629730987
2020-01-29,200.419035851698,9409925,200.208170017583,200.900198107905,198.97074362022,200.419035851698
2020-01-30,194.126176230102,4164604,201.644451888186,201.976331967386,191.889121292837,194.126176230102
2020-01-31,195.325617601752,1912787,194.270107899591,197.73587510943,192.579556961115,195.325617601752
2020-02-01,192.556671664089,5372846,196.794972426023,196.905662878472,189.679430194249,192.556671664089
2020-02-02,191.635619900013,3310989,191.335578855125,191.885263659541,189.557308074358,191.635619900013
2020-02-03,198.914720032224,3563856,191.646750487961,199.208489839431,191.217694461038,198.914720032224
2020-02-04,203.58066837035,3765609,199.570132978574,204.3606580112,199.223027001069,203.58066837035
2020-02-05,206.14246234325,8227233,204.181843212506,208.375201593755,203.371182857287,206.14246234325
2020-02-06,205.670152934671,5852452,204.202287170495,207.839867710526,197.841102839853,205.670152934671
2020-02-07,203.061291068576,3801769,206.870324132356,207.768150482664,200.062770501994,203.061291068576
2020-02-08,204.298706292727,6493004,203.363417022847,204.948275490728,200.506960155708,204.298706292727
2020-02-09,203.631306334007,7445356,204.075046454849,204.575626718304,202.016363245475,203.631306334007
2020-02-10,199.674995470591,3453616,201.811440202515,203.012383178573,195.949551229928,199.674995470591
2020-02-11,199.629683775511,4721942,201.271590524942,202.854028191373,199.529549423341,199.629683775511
2020-02-12,197.031411253624,2096974,198.350209033509,198.721203341138,196.0355732495,197.031411253624
2020-02-13,200.355396304811,2630344,196.368454876773,201.536727408196,195.249319707009,200.355396304811
2020-02-14,198.985249168217,7130061,199.840066589117,201.307851484664,197.359141864525,198.985249168217
2020-02-15,200.998859731426,2632945,200.619868123284,201.372637535212,195.040135485405,200.998859731426
2020-02-16,199.426782367813,5726470,201.53418029728,201.602537795906,199.002793630706,199.426782367813
2020-02-17,199.569152080739,7381417,199.825858392476,201.621795791365,199.255210969189,199.569152080739
2020-02-18,200.053856315718,1961892,198.96254190577,202.507092563939,198.953458646902,200.053856315718
2020-02-19,199.112568799883,6105810,200.729840341412,200.935126645981,195.967708374231,199.112568799883
2020-02-20,205.646270065905,3309065,199.442691342446,206.423406831953,198.828720895874,205.646270065905
2020-02-21,208.150974547626,9666342,207.853340926303,208.205875773725,207.825712313334,208.150974547626
2020-02-22,211.940956614007,5351911,209.646207435076,213.040877843674,208.513038641687,211.940956614007
2020-02-23,218.737181591955,8253933,210.80764856577,221.747841256979,210.731244279262,218.737181591955
2020-02-24,220.035005656327,5952039,219.086956758578,220.07719548374,215.688994768818,220.035005656327
2020-02-25,223.53464726003,1390712,219.078029986105,224.577991979826,218.036216908057,223.53464726003
2020-02-26,219.00378837591,6698363,223.582431292998,224.356013808713,215.628779926099,219.00378837591
2020-02-27,215.899478241966,9562631,218.373939221804,220.921038095724,214.247773909469,215.899478241966
2020-02-28,207.447609085952,6414506,215.487736977537,215.769843859768,206.634854949661,207.447609085952
2020-02-29,204.985356264214,8372700,207.024306047085,208.549804764329,203.983033638659,204.985356264214
2020-03-01,203.623623012568,8957859,205.658137294076,207.890369208359,200.235818178161,203.623623012568
2020-03-02,201.406364559333,3052718,203.143399166072,203.216204010761,201.253690316999,201.406364559333
2020-03-03,204.822784763142,2908403,202.536338244928,205.638630300592,199.615556471924,204.822784763142
2020-03-04,202.237932974345,6498829,204.484133342523,205.483921578374,201.656740903847,202.237932974345
2020-03-05,199.969251528614,4699256,201.281082790729,201.545604546656,199.466423911657,199.969251528614
2020-03-06,200.283383744097,8558752,200.703274581809,201.013596340019,199.292783709495,200.283383744097
2020-03-07,197.766875064213,9100209,199.977351152892,200.071702211166,195.552584770188,197.766875064213
2020-03-08,199.457160323484,4180792,197.60031529685,202.303620886369,192.478516064829,199.457160323484
2020-03-09,198.440044407445,3131835,200.148864957291,201.543776163108,198.43254080084,198.440044407445
2020-03-10,202.583040026049,8024730,198.215790702408,205.539911615369,197.858993858518,202.583040026049
2020-03-11,204.86786634888,3473254,201.674613989216,206.089686491135,199.255392406065,204.86786634888
2020-03-12,202.709113203011,8403529,204.523275118955,205.058090147891,200.360468736054,202.709113203011
2020-03-13,205.191329968124,4813644,205.614254650956,207.571162164688,204.834371029204,205.191329968124
2020-03-14,208.243328890076,7007949,205.806046606269,208.957559950177,205.387206284455,208.243328890076
2020-03-15,211.22010960092,1859817,208.953626485815,214.073458670619,207.035051718787,211.22010960092
2020-03-16,204.191243675403,6614734,211.44473263375,211.961963957386,203.792624662147,204.191243675403
2020-03-17,202.644202198393,5065909,202.898381841597,204.097923469851,198.438100786588,202.644202198393
2020-03-18,196.705887164828,6279476,202.292693982305,204.149188585813,193.382907240928,196.705887164828
2020-03-19,201.740536193756,2512128,197.553500730954,202.101058581998,196.896555444573,201.740536193756
2020-03-20,202.849193684077,7631864,198.966652596167,204.050624732766,196.807387311335,202.849193684077
2020-03-21,202.100036674827,8765174,202.290916752734,203.190834294974,200.942573544124,202.100036674827
2020-03-22,198.672906424797,2950658,200.864701208197,203.448782584248,198.315913839314,198.672906424797
2020-03-23,196.614812598726,1861431,198.323158339751,199.669452294976,193.875639927328,196.614812598726
2020-03-24,194.739914727617,1212747,196.931908666212,198.020569852594,193.351902694516,194.739914727617
2020-03-25,197.057003471307,6777744,194.854555496946,197.428545362907,193.435388600993,197.057003471307
2020-03-26,198.012072369533,6463846,196.569445705613,198.602876195016,194.398681642651,198.012072369533
2020-03-27,201.853918915175,5920277,199.526212862673,202.050002325367,198.730179320878,201.853918915175
2020-03-28,201.648607982481,3087524,199.396796021996,202.694735880236,198.759848545931,201.648607982481
2020-03-29,194.819289830972,4518154,201.33008385767,202.936742855969,193.557616766548,194.819289830972
2020-03-30,197.740577310873,6350287,195.27288983359,200.954211296218,193.550797151568,197.740577310873
2020-03-31,200.820127883476,5470902,198.423449926811,203.566184110311,195.21039331592,200.820127883476
2020-04-01,201.236966796785,9890070,200.66319911798,201.379117649061,198.654994948163,201.236966796785
2020-04-02,203.082842226873,2227957,200.750145307059,205.03567882568,198.697737059615,203.082842226873
2020-04-03,203.08239244787,7256301,202.942592341875,203.41258265099,202.727112665903,203.08239244787
2020-04-04,203.371113610675,4638869,202.253360257401,203.8983716091,200.479543925027,203.371113610675
2020-04-05,203.040984855234,4853796,202.430628797588,205.224898248901,202.00391993248,203.040984855234
2020-04-06,198.956076166934,7458380,202.97186278108,205.631152270961,197.871191445826,198.956076166934
2020-04-07,196.641546670555,7231926,198.137985558155,199.538685186087,195.49015537281,196.641546670555
2020-04-08,189.887141610963,9921304,195.962554914794,196.76418066044,187.602080474558,189.887141610963
2020-04-09,191.07140946056,2155548,190.451075151611,192.421636356284,187.926882823674,191.07140946056
2020-04-10,189.339738118439,1936986,191.853197430181,193.734394024032,189.323447467634,189.339738118439
2020-04-11,189.45174676977,7519050,189.675263611464,191.955555673103,188.275130084799,189.45174676977
2020-04-12,191.482415804279,6205482,188.694358036327,193.655021901782,186.233817064988,191.482415804279
2020-04-13,189.033813030022,3467446,189.342527536552,192.16200067658,188.967355766094,189.033813030022
2020-04-14,188.235810097258,1714774,189.597721036115,189.886854259271,186.042956216229,188.235810097258
2020-04-15,189.708178256247,1770924,187.693542156119,190.241866893734,187.480529720782,189.708178256247
2020-04-16,185.512783725562,9047718,188.229161844131,189.72833436644,184.850012672954,185.512783725562
2020-04-17,181.532007454733,2726806,185.782510628871,187.246441474806,178.820192172696,181.532007454733
2020-04-18,179.384214758351,3910344,181.697522949178,182.33825415703,179.352333141606,179.384214758351
2020-04-19,175.03165133508,3039907,179.818864461878,183.389961958453,174.817452801636,175.03165133508
2020-04-20,179.069388200664,4194967,174.29912524886,179.873048654926,174.256590754266,179.069388200664
2020-04-21,181.056512399758,1624814,177.395317571538,181.714664898594,176.636311748524,181.056512399758
2020-04-22,181.642654350323,5671538,182.168405244516,184.647279896112,179.675112151986,181.642654350323
2020-04-23,184.643241094388,1608513,180.894844936341,186.682564911292,180.303046517289,184.643241094388
2020-04-24,186.411188264894,8203209,185.116010296441,187.029683478052,183.445969411101,186.411188264894
2020-04-25,184.00141109656,3103408,187.128402415571,188.413076375145,183.942853783027,184.00141109656
2020-04-26,189.390465826777,5860107,184.343137177543,189.589241725746,183.64834811389,189.390465826777
2020-04-27,189.686568637651,8920712,188.829516591994,190.32307154322,186.310393289519,189.686568637651
2020-04-28,191.153680836252,6857896,189.210639510166,192.553043010344,187.29236822813,191.153680836252
2020-04-29,194.134082921567,5796620,191.193865751319,194.134398348841,191.111682458798,194.134082921567
2020-04-30,191.469894044119,3919004,194.83130044076,195.712871238414,190.428550594127,191.469894044119
2020-05-01,188.951889996555,3997017,190.377357458739,192.92973801222,184.274635355767,188.951889996555
2020-05-02,186.204215652747,7025383,187.817599912851,188.349887532222,184.177978926431,186.204215652747
2020-05-03,186.13520557718,9947255,187.054843183795,188.574750151986,184.826249959219,186.13520557718
2020-05-04,188.595538761806,6956553,187.338339522185,189.923156081968,185.802285965399,188.595538761806
2020-05-05,186.043877110422,6020051,188.802245323234,189.706292839632,184.890070669594,186.043877110422
2020-05-06,186.158303679137,7575855,186.332121372889,188.229713116633,185.946301194942,186.158303679137
2020-05-07,185.479361717656,5186850,186.652798171549,190.50741162971,184.749949152764,185.479361717656
2020-05-08,182.578487989255,1541281,185.674664867756,186.060294609924,179.362667316256,182.578487989255
2020-05-09,180.252818134298,6060671,182.281846425301,184.405959604466,178.715621573688,180.252818134298
2020-05-10,179.317341550655,9618628,179.081592289696,180.248554941598,178.895808747567,179.317341550655
2020-05-11,181.580612895484,2577726,179.719716023797,184.081275971182,179.58948074178,181.580612895484
2020-05-12,180.597093782897,7210044,180.858499085494,181.716156794487,179.980488756256,180.597093782897
2020-05-13,180.782068044607,2808403,180.351590979314,181.400086261298,179.99765748343,180.782068044607
2020-05-14,182.319892708436,5822449,181.644734327295,184.435121483261,179.53788644864,182.319892708436
2020-05-15,181.856350414077,1870088,181.957020432343,182.189868564461,181.341292584745,181.856350414077
2020-05-16,184.756863992039,5053338,182.94022085874,186.069648782974,182.081762397295,184.756863992039
2020-05-17,187.606645258087,7805470,183.601812079224,189.525683201979,182.155521963014,187.606645258087
2020-05-18,184.974117904069,4128144,187.938987277148,189.158146870739,184.794839529122,184.974117904069
2020-05-19,184.962916289255,6984206,186.602967482672,187.100609375246,183.053310740386,184.962916289255
2020-05-20,184.00866993381,8159050,183.832366588976,186.135613553988,183.088904795572,184.00866993381
2020-05-21,179.439799507146,9344601,182.184333901307,182.205556515192,178.059125796792,179.439799507146
2020-05-22,176.655201949775,3111778,179.2921490205,179.886558105011,174.838933686075,176.655201949775
2020-05-23,178.510373186148,4593843,174.885436861931,178.772256994068,174.453931377196,178.510373186148
2020-05-24,178.548137876072,2371744,178.826605693825,179.459271202835,177.396669788372,178.548137876072
2020-05-25,177.346177802709,9932352,180.160019625656,181.736316598343,176.218596928175,177.346177802709
2020-05-26,175.870672180724,9343009,177.070971100145,178.361565719627,175.251696919315,175.870672180724
2020-05-27,179.77385682318,5859614,174.932101165254,179.871270790532,172.259213151744,179.77385682318
2020-05-28,177.172744939353,8578300,179.589591408184,180.896488079487,175.725076824307,177.172744939353
2020-05-29,174.214433427601,5688622,177.740652435845,180.537742501235,171.913943523589,174.214433427601
2020-05-30,174.152051932266,6612271,170.905405446703,176.312606898876,168.240174828568,174.152051932266
2020-05-31,178.359370114738,1802119,174.596619995922,181.622661763964,172.617247235927,178.359370114738
2020-06-01,176.042384122431,7797434,177.476128424757,178.464183555333,174.774192653239,176.042384122431
2020-06-02,176.698174680649,2149421,176.423462893096,177.792195323844,175.266502928137,176.698174680649
2020-06-03,178.547592319313,8434609,175.382341151038,181.473294571937,174.277512020318,178.547592319313
2020-06-04,177.052424891932,8038253,177.359999374303,178.432176973302,176.425892419368,177.052424891932
2020-06-05,179.716414311477,7378702,177.443135898571,181.803078085699,175.769613605486,179.716414311477
2020-06-06,178.676611686073,1325443,180.818593938921,183.787636370834,177.165056677543,178.676611686073
2020-06-07,180.996272201277,3728155,178.253109174877,181.203248810043,176.454435916527,180.996272201277
2020-06-08,182.008808991926,3368013,180.785170299678,183.251771121236,180.758307327349,182.008808991926
2020-06-09,182.459610013694,4241228,181.721904778328,186.499563783457,180.469125392723,182.459610013694
2020-06-10,177.706091609718,1788784,181.276308515998,181.333098737335,176.815186829042,177.706091609718
2020-06-11,179.325439309042,9432621,176.705711907328,182.394885390309,174.058004488553,179.325439309042
2020-06-12,177.849501522197,5984220,179.221784464765,179.864633252752,174.462928801054,177.849501522197
2020-06-13,174.698958221287,3749719,178.277920619499,179.398714582941,174.16631040798,174.698958221287
2020-06-14,169.17848390499,4572834,175.017782906106,176.655552610774,168.448878760194,169.17848390499
2020-06-15,169.767947141604,5024823,169.678561080275,171.830328206552,169.551612073007,169.767947141604
2020-06-16,170.730731778273,6405349,168.828880212205,172.522398425056,166.815530349398,170.730731778273
2020-06-17,165.998517365403,5641115,171.696324107589,174.647263834395,164.971384416682,165.998517365403
2020-06-18,166.147005585211,9274528,167.37106376173,169.898616024841,165.375419743705,166.147005585211
2020-06-19,164.427611734518,5472671,166.826665315739,167.839828532139,163.575244433029,164.427611734518
2020-06-20,164.981393787563,9929423,165.239395165846,168.23899508951,164.078710818338,164.981393787563
2020-06-21,160.651444916596,8662825,165.810753956768,166.283522200587,159.207396771003,160.651444916596
2020-06-22,161.924921022308,2876594,160.802451570048,165.274736341623,159.816664116977,161.924921022308
2020-06-23,161.079830619803,9375357,161.264427665623,161.997879730221,158.936965177621,161.079830619803
2020-06-24,165.963689810953,2047297,161.373770485334,166.299653047714,159.777968515092,165.963689810953
2020-06-25,162.653269907009,8357048,166.408522041645,166.412096699618,162.590618584727,162.653269907009
2020-06-26,161.127123785384,4425610,163.938139597343,164.447447590698,160.609158441133,161.127123785384
2020-06-27,159.249863140055,8901769,161.167766149032,161.204858212812,157.366709389128,159.249863140055
2020-06-28,162.567971992531,8812511,157.8180906577,164.055924318222,156.563427730805,162.567971992531
2020-06-29,166.140020791117,8253329,162.27160121558,166.543865237751,161.867763343399,166.140020791117
2020-06-30,164.884601736804,8110274,166.846976621806,167.809235134939,162.83350236937,164.884601736804
2020-07-01,165.650753143391,3742112,165.184784796912,165.993413858413,165.055458911296,165.650753143391
2020-07-02,170.829994715199,1728273,165.730293508775,172.624220523179,164.024347484848,170.829994715199
2020-07-03,171.291678811189,4626822,169.895644527881,172.397016456355,167.023167120097,171.291678811189
2020-07-04,171.479302185843,2561720,170.708153974992,172.581921022382,168.275637994964,171.479302185843
2020-07-05,166.380273928134,7254560,173.073787111573,173.67695817954,165.808581787945,166.380273928134
2020-07-06,160.455462506648,4114897,166.521364669388,168.836927925366,159.35254987002,160.455462506648
2020-07-07,163.635733122202,9780492,161.434909515081,166.081573614373,160.409727533449,163.635733122202
2020-07-08,168.492848039471,6768749,163.532060160532,170.259314016749,161.955683467482,168.492848039471
2020-07-09,169.169558432872,8402325,169.018611236516,170.507451266697,168.849463091056,169.169558432872
2020-07-10,168.245785602222,2192722,168.406931501208,171.023214720972,166.744804018408,168.245785602222
2020-07-11,166.807823699027,8758131,169.026895119043,173.1609198773,164.185488749134,166.807823699027
2020-07-12,169.443222882124,9304815,166.62240554484,170.636402146569,165.602260627882,169.443222882124
2020-07-13,174.246535970925,5383557,169.28776285064,174.83738703812,167.327633162713,174.246535970925
2020-07-14,177.067472964465,6456277,174.473751487249,178.204746820968,173.606273762247,177.067472964465
2020-07-15,180.779676252475,7883288,178.700319673015,182.357094033319,178.678960196974,180.779676252475
2020-07-16,182.586787755108,2573547,179.675350299814,185.027459654465,179.612998098663,182.586787755108
2020-07-17,176.543431874106,5523095,183.501174506273,184.964595093409,174.929458990304,176.543431874106
2020-07-18,172.794955572928,4587967,175.768693704923,179.45926100467,171.337696920892,172.794955572928
2020-07-19,176.685868840914,2317366,172.62855519828,178.909884569704,172.115724681211,176.685868840914
2020-07-20,177.654540125227,4307810,175.838406305933,177.744730435434,175.704742113779,177.654540125227
2020-07-21,174.250826242252,1613550,177.052738431545,177.949516966916,171.161556619097,174.250826242252
2020-07-22,168.666637032537,1232307,174.257158243973,174.658249224554,166.382811234231,168.666637032537
2020-07-23,171.254210487173,2216496,167.552662990095,173.780428517515,165.584860328952,171.254210487173
2020-07-24,168.342281895682,9668036,171.246777487506,173.401649079757,166.763056818358,168.342281895682
2020-07-25,166.308747958816,5945766,169.075142594019,169.370200461131,164.676577316277,166.308747958816
2020-07-26,166.694202148868,9692400,165.551035875418,168.111339343277,162.848967955202,166.694202148868
2020-07-27,168.106263636777,4892481,167.551623846104,169.346586348202,165.300194989532,168.106263636777
2020-07-28,170.947243413263,3806345,168.055282360752,170.992998045182,166.328617307623,170.947243413263
2020-07-29,169.621056126102,5555277,171.313583981897,171.850249787501,166.537384159711,169.621056126102
2020-07-30,170.079575381392,4955605,168.550196061593,170.364888452248,168.276478198033,170.079575381392
2020-07-31,168.059392028148,1950982,169.620108294905,173.215874000358,166.388661087817,168.059392028148
2020-08-01,167.238755148508,6767437,167.163859599716,170.193521732005,166.113992121935,167.238755148508
2020-08-02,168.879990095393,2944343,165.713060849019,170.793711972817,165.199117627919,168.879990095393
2020-08-03,170.432630518501,6576292,167.414260634877,172.272185712486,167.360447711452,170.432630518501
2020-08-04,173.990473044441,6851810,170.999594256203,175.745173887278,170.679354060206,173.990473044441
2020-08-05,175.001459119505,2368223,175.293775076892,176.449715304131,172.174908190468,175.001459119505
2020-08-06,175.597610844322,1552146,176.230265714142,178.0587870997,172.767462461326,175.597610844322
2020-08-07,172.316181913871,8026855,176.068307349884,176.489649784699,170.83989634248,172.316181913871
2020-08-08,171.117605649575,5138204,170.854301560061,172.671550167448,168.611182915223,171.117605649575
2020-08-09,169.809598969014,1523474,170.99649257173,171.66226737363,169.316152949018,169.809598969014
2020-08-10,167.620240309555,9953797,168.959191394786,171.235966984736,165.657999238597,167.620240309555
2020-08-11,175.29503900825,1520025,167.016200490755,175.684371496201,165.993539885334,175.29503900825
2020-08-12,174.46281591771,7255317,175.33795699685,177.016592857303,174.361059494562,174.46281591771
2020-08-13,179.750332774584,9853111,174.531725394576,180.848304404767,174.500074155346,179.750332774584
2020-08-14,180.780963289299,3152621,179.23160935249,182.916393367884,178.695815839168,180.780963289299
2020-08-15,182.857450606507,2280244,180.599171547182,184.398516447953,178.617284569939,182.857450606507
2020-08-16,182.901882110801,2092464,184.296785249727,184.812963865496,181.524215243417,182.901882110801
2020-08-17,183.70427617367,3729476,184.084635748811,185.692015821306,182.392027392018,183.70427617367
2020-08-18,183.62508963632,1909412,183.338816569152,185.263989379497,182.807797883352,183.62508963632
2020-08-19,181.875143042713,7229452,185.288260428656,189.164544680088,180.256205038537,181.875143042713
2020-08-20,183.766628759513,1560626,183.624399352512,184.392713600701,182.506528762331,183.766628759513
2020-08-21,181.781273906067,5584799,183.201021302938,186.378680255201,179.478107443349,181.781273906067
2020-08-22,176.498753701563,9970272,181.431797731813,182.086535725237,174.674489599605,176.498753701563
2020-08-23,176.953993524031,8325733,176.510091742427,181.619282148125,176.073694076796,176.953993524031
2020-08-24,170.817061258749,6536975,177.786052691507,182.255557603285,169.537469570109,170.817061258749
2020-08-25,174.226590807008,3756282,171.60455464316,174.387414201105,171.099658916012,174.226590807008
2020-08-26,177.005290798984,6615063,172.47468501053,178.044334941882,171.078342876248,177.005290798984
2020-08-27,182.487488763048,5743373,176.874702758504,183.018095137869,175.950324075221,182.487488763048
2020-08-28,181.071317989513,4834750,182.706373517609,183.536084514819,180.527591621399,181.071317989513
2020-08-29,173.808962337958,2176393,181.078578147815,181.60731737516,173.314945184442,173.808962337958
2020-08-30,176.631315310502,8979438,172.970256090338,176.698642697747,169.145019312889,176.631315310502
2020-08-31,176.029104194778,5048062,177.990832379145,178.30231818376,174.971046432555,176.029104194778
2020-09-01,180.203069312004,2751602,176.789933176741,180.900589900406,174.421484152,180.203069312004
2020-09-02,188.286946077215,4309834,180.978338860401,188.304087586533,180.065016170121,188.286946077215
2020-09-03,189.682337525982,4727168,189.283104119257,189.723375728338,186.138911607005,189.682337525982
2020-09-04,188.297890090878,8447841,190.339226276164,191.229494382037,185.498090152813,188.297890090878
2020-09-05,187.682441743097,7602530,188.254951773667,190.728561818565,187.518203144649,187.682441743097
2020-09-06,189.954690856626,7923744,187.92790120759,191.374597996834,185.43942239563,189.954690856626
2020-09-07,188.399445140039,1099281,189.0076218577,191.353497444923,187.762164481244,188.399445140039
2020-09-08,185.967155293166,4745386,188.853434827084,190.320532536622,182.808396582251,185.967155293166
2020-09-09,186.417574762035,5332097,184.796560365368,186.982906975536,180.399755676881,186.417574762035
2020-09-10,192.126512292681,1172730,186.902356574883,192.609528785059,185.541077710021,192.126512292681
2020-09-11,195.198676815627,3338319,191.335914888309,195.620211053344,190.577097252624,195.198676815627
2020-09-12,195.495152308559,7842609,194.142732243773,197.96031496669,193.336647111747,195.495152308559
2020-09-13,193.121214284359,2233987,194.181709058047,197.128477917823,189.865647266409,193.121214284359
2020-09-14,194.379958421804,5817791,194.079205679612,197.273760307656,194.045943173705,194.379958421804
2020-09-15,198.131827868334,2936817,194.414299897261,199.229358314546,191.627325365456,198.131827868334
2020-09-16,195.78894651777,1109086,197.051124013105,197.326970150835,195.366798873803,195.78894651777
2020-09-17,195.935952549711,3170813,194.750849128708,196.124668180519,193.192162263788,195.935952549711
2020-09-18,198.707806191986,9782864,194.622140366981,199.256491482029,193.802632238634,198.707806191986
2020-09-19,202.072615617385,8213834,197.386672872527,204.803813503963,196.030765864792,202.072615617385
2020-09-20,203.115702037502,9636190,203.989229471564,204.085780484723,200.896443524395,203.115702037502
2020-09-21,205.53971612463,5390686,202.682850231463,207.031512952928,201.78882669027,205.53971612463
2020-09-22,204.151351793032,1987625,205.005343979436,205.482315376419,203.957375631486,204.151351793032
2020-09-23,202.681500909325,5931635,202.791146857657,207.410975018437,199.709180409531,202.681500909325
2020-09-24,205.354779454761,5089396,202.223272407161,205.652116791907,200.653623610114,205.354779454761
2020-09-25,207.508980415005,8599214,205.395331136531,210.589181540693,204.219690893742,207.508980415005
2020-09-26,211.542617540568,1882743,207.77979015307,213.421536177712,204.963442452048,211.542617540568
2020-09-27,213.409474604006,5394170,211.042870660009,214.225664988744,210.292376668643,213.409474604006
2020-09-28,213.451600935156,2350438,212.381979152293,214.37518442232,211.403097916628,213.451600935156
2020-09-29,213.490125339939,3922083,213.188095216975,215.195912049434,212.666815699129,213.490125339939
2020-09-30,215.405654979197,7636214,212.779303860426,217.72653478705,208.175640865737,215.405654979197
2020-10-01,216.081907479738,5284163,214.181927841493,219.003444292775,212.777911714785,216.081907479738
2020-10-02,217.892873908147,4382994,217.738203942494,221.183653765831,216.165344494132,217.892873908147
2020-10-03,219.048090841564,4550286,218.734258643787,223.615300141944,217.993772206024,219.048090841564
2020-10-04,225.421408258486,5135021,219.221822005901,227.412448278159,218.69529377653,225.421408258486
2020-10-05,224.910496024125,8065149,225.035025205585,227.092238140357,224.380986643637,224.910496024125
2020-10-06,223.526030485155,9028763,224.527628354147,225.129038188991,221.574920698048,223.526030485155
2020-10-07,219.676217955499,9598013,223.697017482993,225.748847802186,218.06262330989,219.676217955499
2020-10-08,220.660979807451,8082131,220.275034071359,220.720108375713,218.899382574204,220.660979807451
2020-10-09,216.888625739389,3838662,221.568744552349,222.020580159572,216.083651773114,216.888625739389
2020-10-10,216.708713239354,7193213,216.168526302197,217.80269025072,215.255520611463,216.708713239354
2020-10-11,217.626315125376,4938428,216.709015963811,218.653520938382,214.555941350629,217.626315125376
2020-10-12,214.504216389044,3292035,217.316368266955,218.336910810462,211.384050722086,214.504216389044
2020-10-13,215.905000953187,8567845,215.834659794972,219.311142970963,213.959046704965,215.905000953187
2020-10-14,212.596313210967,1345837,216.02914243576,221.225180788992,210.799835189626,212.596313210967
2020-10-15,211.059527310631,9115858,212.787101177311,214.433521462961,210.690694493694,211.059527310631
2020-10-16,213.540460750303,5153297,209.508146631526,217.418323577907,207.954029836584,213.540460750303
2020-10-17,212.130066003454,6734813,213.885274507259,215.407425347931,210.6101057153,212.130066003454
2020-10-18,209.230933567109,6934185,209.95341947329,213.363467854618,208.812755477933,209.230933567109
2020-10-19,209.564214740358,9056060,208.742317981968,209.8819307539,207.380760254853,209.564214740358
2020-10-20,211.529680396502,6730027,207.208096945925,213.390584075441,206.794280660994,211.529680396502
2020-10-21,206.246411946128,6525402,212.164535395049,213.516705081328,205.576906041913,206.246411946128
2020-10-22,207.386384561489,1599868,205.759355931385,207.823095414576,202.968598612695,207.386384561489
2020-10-23,201.595193012287,5665672,206.923545590905,208.522377636662,201.233884808973,201.595193012287
2020-10-24,198.956679882325,2351521,203.086877869353,203.173976787653,197.44030666076,198.956679882325
2020-10-25,199.236479645003,7636904,197.731052687841,202.237123790005,196.934792333074,199.236479645003
2020-10-26,199.723218851106,5609997,199.280376884864,202.434001874843,197.736238369765,199.723218851106
2020-10-27,200.455813820914,7122050,199.385696474705,200.539234083035,198.850110314462,200.455813820914
2020-10-28,201.627410797655,1375056,198.775880588495,205.920294404624,198.670806593744,201.627410797655
2020-10-29,210.554721728639,1763128,203.007484568797,210.641714191495,201.750185273625,210.554721728639
